"","Postcode","Locality","Average net tax 1","Percentage of total Average Tax paid","Average Salary 1","Percentage of Total State Income","Average Net Tax","Average Salary"
"3059",3860,"MAFFRA",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3060",3860,"MONOMAK",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3061",3860,"MOROKA",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3062",3860,"NAP NAP MARRA",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3063",3860,"NUNTIN",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3064",3860,"RIVERSLEA",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3065",3860,"TOOLOME",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3066",3860,"VALENCIA CREEK",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3067",3860,"WOOLENOOK",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3068",3860,"WRATHUNG",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3069",3860,"WRIXON",12686,0.136723787,52210,0.160128525,0.087727312,0.33763848
"3070",3862,"BUDGEE BUDGEE",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3071",3862,"CASTLEBURN",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3072",3862,"COBBANNAH",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3073",3862,"COWA",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3074",3862,"CROOKED RIVER",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3075",3862,"DARGO",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3076",3862,"HAWKHURST",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3077",3862,"HOLLANDS LANDING",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3078",3862,"LLOWALONG",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3079",3862,"MEERLIEU",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3080",3862,"MIOWERA",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3081",3862,"MOORNAPA",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3082",3862,"MUNRO",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3083",3862,"PERRY BRIDGE",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3084",3862,"STOCKDALE",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3085",3862,"STRATFORD",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3086",3862,"WATERFORD",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3087",3862,"WONGUNGARRA",13205,0.142317327,54528,0.167237851,0.095135459,0.37014444
"3088",3864,"FERNBANK",8895,0.095866159,41691,0.12786666,0.033615005,0.190127612
"3089",3864,"GLENALADALE",8895,0.095866159,41691,0.12786666,0.033615005,0.190127612
"3090",3864,"THE FINGERBOARD",8895,0.095866159,41691,0.12786666,0.033615005,0.190127612
"3091",3865,"LINDENOW",9771,0.105307278,46608,0.142947142,0.04611893,0.259080073
"3092",3869,"JUMBUK",16406,0.176816211,60498,0.185547893,0.140826173,0.453863413
"3093",3869,"YINNAR",16406,0.176816211,60498,0.185547893,0.140826173,0.453863413
"3094",3869,"YINNAR SOUTH",16406,0.176816211,60498,0.185547893,0.140826173,0.453863413
"3095",3870,"BOOLARRA",12450,0.134180289,53429,0.163867208,0.084358674,0.354732857
"3096",3870,"BOOLARRA SOUTH",12450,0.134180289,53429,0.163867208,0.084358674,0.354732857
"3097",3870,"BUDGEREE",12450,0.134180289,53429,0.163867208,0.084358674,0.354732857
"3098",3870,"BUDGEREE EAST",12450,0.134180289,53429,0.163867208,0.084358674,0.354732857
"3099",3870,"GRAND RIDGE",12450,0.134180289,53429,0.163867208,0.084358674,0.354732857
"3100",3870,"JOHNSTONES HILL",12450,0.134180289,53429,0.163867208,0.084358674,0.354732857
"3101",3870,"MIRBOO EAST",12450,0.134180289,53429,0.163867208,0.084358674,0.354732857
"3102",3871,"ALLAMBEE RESERVE",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3103",3871,"ALLAMBEE SOUTH",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3104",3871,"BAROMI",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3105",3871,"DARLIMURLA",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3106",3871,"DELBURN",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3107",3871,"DOLLAR",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3108",3871,"LIMONITE",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3109",3871,"MIRBOO",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3110",3871,"MIRBOO NORTH",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3111",3871,"TARWIN EAST",12841,0.138394305,50719,0.155555615,0.089939764,0.316729771
"3112",3873,"GORMANDALE",12854,0.138534413,53519,0.164143239,0.090125325,0.355994952
"3113",3874,"CARRAJUNG SOUTH",58933,0.635152369,48554,0.148915541,0.74785178,0.286369373
"3114",3874,"CHERRILONG",58933,0.635152369,48554,0.148915541,0.74785178,0.286369373
"3115",3874,"MCLOUGHLINS BEACH",58933,0.635152369,48554,0.148915541,0.74785178,0.286369373
"3116",3874,"WOODSIDE",58933,0.635152369,48554,0.148915541,0.74785178,0.286369373
"3117",3874,"WOODSIDE BEACH",58933,0.635152369,48554,0.148915541,0.74785178,0.286369373
"3118",3874,"WOODSIDE NORTH",58933,0.635152369,48554,0.148915541,0.74785178,0.286369373
"3119",3875,"BAIRNSDALE",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3120",3875,"BANKSIA PENINSULA",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3121",3875,"BENGWORDEN",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3122",3875,"BROADLANDS",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3123",3875,"BULLUMWAAL",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3124",3875,"CALULU",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3125",3875,"CLIFTON CREEK",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3126",3875,"DEPTFORD",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3127",3875,"EAST BAIRNSDALE",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3128",3875,"EASTWOOD",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3129",3875,"ELLASWOOD",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3130",3875,"FAIRY DELL",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3131",3875,"FLAGGY CREEK",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3132",3875,"FORGE CREEK",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3133",3875,"GOON NURE",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3134",3875,"GRANITE ROCK",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3135",3875,"HILLSIDE",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3136",3875,"HOLLANDS LANDING",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3137",3875,"IGUANA CREEK",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3138",3875,"LINDENOW SOUTH",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3139",3875,"LUCKNOW",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3140",3875,"MARTHAVALE",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3141",3875,"MELWOOD",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3142",3875,"MERRIJIG",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3143",3875,"MOUNT TAYLOR",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3144",3875,"NEWLANDS ARM",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3145",3875,"RYANS",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3146",3875,"SARSFIELD",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3147",3875,"TABBERABBERA",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3148",3875,"WALPA",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3149",3875,"WATERHOLES",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3150",3875,"WENTWORTH",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3151",3875,"WOODGLEN",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3152",3875,"WUK WUK",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3153",3875,"WY YUNG",10441,0.112528225,45300,0.138935495,0.055682435,0.240737624
"3154",3878,"EAGLE POINT",12936,0.139418171,45170,0.138536784,0.091295783,0.238914598
"3155",3880,"BOOLE POOLE",11621,0.125245714,43265,0.132694132,0.072525622,0.212200252
"3156",3880,"OCEAN GRANGE",11621,0.125245714,43265,0.132694132,0.072525622,0.212200252
"3157",3880,"PAYNESVILLE",11621,0.125245714,43265,0.132694132,0.072525622,0.212200252
"3158",3880,"RAYMOND ISLAND",11621,0.125245714,43265,0.132694132,0.072525622,0.212200252
"3159",3882,"NICHOLSON",10731,0.11565371,45258,0.13880668,0.059821862,0.240148647
"3160",3885,"BRUMBY",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3161",3885,"BRUTHEN",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3162",3885,"BUCHAN",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3163",3885,"BUCHAN SOUTH",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3164",3885,"BUTCHERS RIDGE",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3165",3885,"GELANTIPY",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3166",3885,"MOSSIFACE",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3167",3885,"MURRINDAL",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3168",3885,"SUGGAN BUGGAN",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3169",3885,"TAMBO UPPER",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3170",3885,"TIMBARRA",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3171",3885,"W TREE",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3172",3885,"WISELEIGH",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3173",3885,"WULGULMERANG",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3174",3885,"WULGULMERANG EAST",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3175",3885,"WULGULMERANG WEST",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3176",3885,"YALMY",8843,0.095305727,42625,0.130731246,0.032872763,0.203225354
"3177",3886,"NEWMERELLA",11928,0.128554417,47379,0.145311806,0.076907705,0.269892021
"3178",3887,"LAKE TYERS",6978,0.075205627,40945,0.125578672,0.006251963,0.179666246
"3179",3887,"NOWA NOWA",6978,0.075205627,40945,0.125578672,0.006251963,0.179666246
"3180",3887,"WAIREWA",6978,0.075205627,40945,0.125578672,0.006251963,0.179666246
"3181",3888,"BENDOC",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3182",3888,"BETE BOLONG",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3183",3888,"BETE BOLONG NORTH",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3184",3888,"BONANG",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3185",3888,"BRODRIBB RIVER",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3186",3888,"CABANANDRA",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3187",3888,"CAPE CONRAN",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3188",3888,"CORRINGLE",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3189",3888,"DEDDICK VALLEY",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3190",3888,"DELEGATE RIVER",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3191",3888,"DELEGATE RIVER EAST",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3192",3888,"DELLICKNORA",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3193",3888,"GOONGERAH",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3194",3888,"HAYDENS BOG",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3195",3888,"JARRAHMOND",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3196",3888,"LOCHEND",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3197",3888,"MARLO",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3198",3888,"MARTINS CREEK",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3199",3888,"NURRAN",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3200",3888,"OMEO VALLEY",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3201",3888,"ORBOST",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3202",3888,"SIMPSONS CREEK",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3203",3888,"TOSTAREE",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3204",3888,"TUBBUT",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3205",3888,"WAYGARA",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3206",3888,"WOMBAT CREEK",11119,0.119835393,43416,0.13315725,0.06536013,0.214317767
"3207",3889,"BELL BIRD CREEK",6540,0.070485068,30403,0.093246266,0,0.031832843
"3208",3889,"BELLBIRD CREEK",6540,0.070485068,30403,0.093246266,0,0.031832843
"3209",3889,"BEMM RIVER",6540,0.070485068,30403,0.093246266,0,0.031832843
"3210",3889,"CABBAGE TREE CREEK",6540,0.070485068,30403,0.093246266,0,0.031832843
"3211",3889,"CLUB TERRACE",6540,0.070485068,30403,0.093246266,0,0.031832843
"3212",3889,"COMBIENBAR",6540,0.070485068,30403,0.093246266,0,0.031832843
"3213",3889,"ERRINUNDRA",6540,0.070485068,30403,0.093246266,0,0.031832843
"3214",3889,"MANORINA",6540,0.070485068,30403,0.093246266,0,0.031832843
"3215",3890,"BULDAH",11859,0.127810767,45727,0.140245107,0.075922807,0.246725564
"3216",3890,"CANN RIVER",11859,0.127810767,45727,0.140245107,0.075922807,0.246725564
"3217",3890,"CHANDLERS CREEK",11859,0.127810767,45727,0.140245107,0.075922807,0.246725564
"3218",3890,"NOORINBEE",11859,0.127810767,45727,0.140245107,0.075922807,0.246725564
"3219",3890,"NOORINBEE NORTH",11859,0.127810767,45727,0.140245107,0.075922807,0.246725564
"3220",3890,"TAMBOON",11859,0.127810767,45727,0.140245107,0.075922807,0.246725564
"3221",3890,"TONGHI CREEK",11859,0.127810767,45727,0.140245107,0.075922807,0.246725564
"3222",3890,"WEERAGUA",11859,0.127810767,45727,0.140245107,0.075922807,0.246725564
"3223",3891,"GENOA",19371,0.208771597,45798,0.140462865,0.183148249,0.247721217
"3224",3891,"GIPSY POINT",19371,0.208771597,45798,0.140462865,0.183148249,0.247721217
"3225",3891,"MARAMINGO CREEK",19371,0.208771597,45798,0.140462865,0.183148249,0.247721217
"3226",3891,"WALLAGARAUGH",19371,0.208771597,45798,0.140462865,0.183148249,0.247721217
"3227",3891,"WANGARABELL",19371,0.208771597,45798,0.140462865,0.183148249,0.247721217
"3228",3891,"WINGAN RIVER",19371,0.208771597,45798,0.140462865,0.183148249,0.247721217
"3229",3891,"WROXHAM",19371,0.208771597,45798,0.140462865,0.183148249,0.247721217
"3230",3892,"MALLACOOTA",10252,0.110491271,36619,0.112310792,0.05298467,0.119001543
"3231",3893,"DOUBLE BRIDGES",NA,NA,NA,NA,NA,NA
"3232",3893,"STIRLING",NA,NA,NA,NA,NA,NA
"3233",3893,"TAMBO CROSSING",NA,NA,NA,NA,NA,NA
"3234",3895,"DOCTORS FLAT",9315,0.100392723,36802,0.112872055,0.039610037,0.121567803
"3235",3895,"ENSAY",9315,0.100392723,36802,0.112872055,0.039610037,0.121567803
"3236",3895,"ENSAY NORTH",9315,0.100392723,36802,0.112872055,0.039610037,0.121567803
"3237",3895,"REEDY CREEK",9315,0.100392723,36802,0.112872055,0.039610037,0.121567803
"3238",3895,"REEDY FLAT",9315,0.100392723,36802,0.112872055,0.039610037,0.121567803
"3239",3896,"BINDI",10597,0.11420952,42548,0.130495087,0.057909161,0.202145562
"3240",3896,"BROOKVILLE",10597,0.11420952,42548,0.130495087,0.057909161,0.202145562
"3241",3896,"NUNNIONG",10597,0.11420952,42548,0.130495087,0.057909161,0.202145562
"3242",3896,"SWIFTS CREEK",10597,0.11420952,42548,0.130495087,0.057909161,0.202145562
"3243",3896,"TONGIO",10597,0.11420952,42548,0.130495087,0.057909161,0.202145562
"3244",3898,"ANGLERS REST",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3245",3898,"BINGO",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3246",3898,"BINGO MUNJIE",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3247",3898,"BUNDARA",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3248",3898,"CASSILIS",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3249",3898,"COBUNGRA",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3250",3898,"DINNER PLAIN",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3251",3898,"GLEN VALLEY",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3252",3898,"GLEN WILLS",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3253",3898,"HINNOMUNJIE",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3254",3898,"OMEO",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3255",3898,"OMEO VALLEY",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3256",3898,"SHANNONVALE",8734,0.094130976,40709,0.124854858,0.031316909,0.176356752
"3257",3900,"BENAMBRA",8751,0.094314194,36139,0.110838628,0.031559565,0.112270369
"3258",3900,"COBBERAS",8751,0.094314194,36139,0.110838628,0.031559565,0.112270369
"3259",3900,"UPLANDS",8751,0.094314194,36139,0.110838628,0.031559565,0.112270369
"3260",3902,"BUMBERRAH",11431,0.123197983,46804,0.143548276,0.069813583,0.261828636
"3261",3902,"JOHNSONVILLE",11431,0.123197983,46804,0.143548276,0.069813583,0.261828636
"3262",3903,"SWAN REACH",11767,0.126819234,45443,0.139374077,0.074609609,0.242742953
"3263",3904,"METUNG",12991,0.140010935,43856,0.134506734,0.092080847,0.22048801
"3264",3909,"KALIMNA",10467,0.112808441,43436,0.13321859,0.056053556,0.214598233
"3265",3909,"KALIMNA WEST",10467,0.112808441,43436,0.13321859,0.056053556,0.214598233
"3266",3909,"LAKE BUNGA",10467,0.112808441,43436,0.13321859,0.056053556,0.214598233
"3267",3909,"LAKE TYERS BEACH",10467,0.112808441,43436,0.13321859,0.056053556,0.214598233
"3268",3909,"LAKES ENTRANCE",10467,0.112808441,43436,0.13321859,0.056053556,0.214598233
"3269",3909,"NUNGURNER",10467,0.112808441,43436,0.13321859,0.056053556,0.214598233
"3270",3909,"NYERIMILANG",10467,0.112808441,43436,0.13321859,0.056053556,0.214598233
"3271",3909,"TOORLOO ARM",10467,0.112808441,43436,0.13321859,0.056053556,0.214598233
"3272",3910,"LANGWARRIN",12090,0.130300377,52032,0.159582597,0.079220075,0.335142336
"3273",3911,"BAXTER",13143,0.14164912,47783,0.146550877,0.094250478,0.275557425
"3274",3911,"LANGWARRIN SOUTH",13143,0.14164912,47783,0.146550877,0.094250478,0.275557425
"3275",3912,"PEARCEDALE",12647,0.136303463,50188,0.153927033,0.08717063,0.30928341
"3276",3912,"SOMERVILLE",12647,0.136303463,50188,0.153927033,0.08717063,0.30928341
"3277",3913,"TYABB",13835,0.149107173,51122,0.156791619,0.104128008,0.322381153
"3278",3915,"HASTINGS",10965,0.118175652,47081,0.144397837,0.063161952,0.265713084
"3279",3915,"TUERONG",10965,0.118175652,47081,0.144397837,0.063161952,0.265713084
"3280",3916,"MERRICKS",25517,0.275010317,57581,0.176601429,0.27087556,0.412957509
"3281",3916,"POINT LEO",25517,0.275010317,57581,0.176601429,0.27087556,0.412957509
"3282",3916,"SHOREHAM",25517,0.275010317,57581,0.176601429,0.27087556,0.412957509
"3283",3918,"BITTERN",12178,0.1312488,50510,0.15491461,0.080476177,0.313798906
"3284",3919,"CRIB POINT",9128,0.098377324,46844,0.143670956,0.03694082,0.262389567
"3285",3920,"FLINDERS NAVAL DEPOT",8734,0.094130976,47586,0.145946677,0.031316909,0.272794839
"3286",3920,"HMAS CERBERUS",8734,0.094130976,47586,0.145946677,0.031316909,0.272794839
"3287",3921,"ELIZABETH ISLAND",8944,0.096394258,32235,0.098865026,0.034314425,0.057523489
"3288",3921,"FRENCH ISLAND",8944,0.096394258,32235,0.098865026,0.034314425,0.057523489
"3289",3921,"TANKERTON",8944,0.096394258,32235,0.098865026,0.034314425,0.057523489
"3290",3922,"COWES",10720,0.115535157,42122,0.129188541,0.059664849,0.196171645
"3291",3922,"SILVERLEAVES",10720,0.115535157,42122,0.129188541,0.059664849,0.196171645
"3292",3922,"SMITHS BEACH",10720,0.115535157,42122,0.129188541,0.059664849,0.196171645
